"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1288,33,"BRA","Brazil",10,"Maranhão",1288,"São João Batista","",NA,"","Município","Municipality","",""
1289,33,"BRA","Brazil",10,"Maranhão",1289,"São João do Carú","",NA,"","Município","Municipality","",""
1290,33,"BRA","Brazil",10,"Maranhão",1290,"São João do Paraíso","",NA,"","Município","Municipality","",""
1291,33,"BRA","Brazil",10,"Maranhão",1291,"São João do Soter","",NA,"","Município","Municipality","",""
1292,33,"BRA","Brazil",10,"Maranhão",1292,"São João dos Patos","",NA,"","Município","Municipality","",""
1293,33,"BRA","Brazil",10,"Maranhão",1293,"São José de Ribamar","",NA,"","Município","Municipality","",""
1294,33,"BRA","Brazil",10,"Maranhão",1294,"São José dos Basílios","",NA,"","Município","Municipality","",""
1295,33,"BRA","Brazil",10,"Maranhão",1295,"São Luis Gonzaga do Maranhao","",NA,"","Município","Municipality","",""
1296,33,"BRA","Brazil",10,"Maranhão",1296,"São Luis","",NA,"","Município","Municipality","",""
1297,33,"BRA","Brazil",10,"Maranhão",1297,"São Mateus do Maranhão","",NA,"","Município","Municipality","",""
1298,33,"BRA","Brazil",10,"Maranhão",1298,"São Pedro da Água Branca","",NA,"","Município","Municipality","",""
1299,33,"BRA","Brazil",10,"Maranhão",1299,"São Pedro dos Crentes","",NA,"","Município","Municipality","",""
1300,33,"BRA","Brazil",10,"Maranhão",1300,"São Raimundo das Mangabeiras","",NA,"","Município","Municipality","",""
1301,33,"BRA","Brazil",10,"Maranhão",1301,"São Raimundo do Doca Bezerra","",NA,"","Município","Municipality","",""
1302,33,"BRA","Brazil",10,"Maranhão",1302,"São Roberto","",NA,"","Município","Municipality","",""
1303,33,"BRA","Brazil",10,"Maranhão",1303,"São Vicente Ferrer","",NA,"","Município","Municipality","",""
1304,33,"BRA","Brazil",10,"Maranhão",1304,"Sambaíba","",NA,"","Município","Municipality","",""
1305,33,"BRA","Brazil",10,"Maranhão",1305,"Santa Fé de Goiás","",NA,"","Município","Municipality","",""
1306,33,"BRA","Brazil",10,"Maranhão",1306,"Santa Helena","",NA,"","Município","Municipality","",""
1307,33,"BRA","Brazil",10,"Maranhão",1307,"Santa Inês","",NA,"","Município","Municipality","",""
1308,33,"BRA","Brazil",10,"Maranhão",1308,"Santa Luzia do Paruá","",NA,"","Município","Municipality","",""
1309,33,"BRA","Brazil",10,"Maranhão",1309,"Santa Luzia","",NA,"","Município","Municipality","",""
1310,33,"BRA","Brazil",10,"Maranhão",1310,"Santa Quitéria do Maranhão","",NA,"","Município","Municipality","",""
1311,33,"BRA","Brazil",10,"Maranhão",1311,"Santa Rita","",NA,"","Município","Municipality","",""
1312,33,"BRA","Brazil",10,"Maranhão",1312,"Santana do Maranhão","",NA,"","Município","Municipality","",""
1313,33,"BRA","Brazil",10,"Maranhão",1313,"Santo Amaro do Maranhão","",NA,"","Município","Municipality","",""
1314,33,"BRA","Brazil",10,"Maranhão",1314,"Santo Antônio dos Lopes","",NA,"","Município","Municipality","",""
1315,33,"BRA","Brazil",10,"Maranhão",1315,"Sítio Novo","",NA,"","Município","Municipality","",""
1316,33,"BRA","Brazil",10,"Maranhão",1316,"Satubinha","",NA,"","Município","Municipality","",""
1317,33,"BRA","Brazil",10,"Maranhão",1317,"Senador Alexandre Costa","",NA,"","Município","Municipality","",""
1318,33,"BRA","Brazil",10,"Maranhão",1318,"Senador La Rocque","",NA,"","Município","Municipality","",""
1319,33,"BRA","Brazil",10,"Maranhão",1319,"Serrano do Maranhão","",NA,"","Município","Municipality","",""
1320,33,"BRA","Brazil",10,"Maranhão",1320,"Sucupira do Norte","",NA,"","Município","Municipality","",""
1321,33,"BRA","Brazil",10,"Maranhão",1321,"Sucupira do Riachão","",NA,"","Município","Municipality","",""
1322,33,"BRA","Brazil",10,"Maranhão",1322,"Tasso Fragoso","",NA,"","Município","Municipality","",""
1323,33,"BRA","Brazil",10,"Maranhão",1323,"Timbiras","",NA,"","Município","Municipality","",""
1324,33,"BRA","Brazil",10,"Maranhão",1324,"Timon","",NA,"","Município","Municipality","",""
1325,33,"BRA","Brazil",10,"Maranhão",1325,"Trizidela do Vale","",NA,"","Município","Municipality","",""
1326,33,"BRA","Brazil",10,"Maranhão",1326,"Tufilândia","",NA,"","Município","Municipality","",""
1327,33,"BRA","Brazil",10,"Maranhão",1327,"Tuntum","",NA,"","Município","Municipality","",""
1328,33,"BRA","Brazil",10,"Maranhão",1328,"Turiaçu","",NA,"","Município","Municipality","",""
1329,33,"BRA","Brazil",10,"Maranhão",1329,"Turilândia","",NA,"","Município","Municipality","",""
1330,33,"BRA","Brazil",10,"Maranhão",1330,"Tutóia","",NA,"","Município","Municipality","",""
1331,33,"BRA","Brazil",10,"Maranhão",1331,"Tutoia","",NA,"","Município","Municipality","",""
1332,33,"BRA","Brazil",10,"Maranhão",1332,"Urbano Santos","",NA,"","Município","Municipality","",""
1333,33,"BRA","Brazil",10,"Maranhão",1333,"Vargem Grande","",NA,"","Município","Municipality","",""
1334,33,"BRA","Brazil",10,"Maranhão",1334,"Viana","",NA,"","Município","Municipality","",""
1335,33,"BRA","Brazil",10,"Maranhão",1335,"Victorino Freire","",NA,"","Município","Municipality","",""
1336,33,"BRA","Brazil",10,"Maranhão",1336,"Vila Nova dos Martírios","",NA,"","Município","Municipality","",""
1337,33,"BRA","Brazil",10,"Maranhão",1337,"Vitória do Mearim","",NA,"","Município","Municipality","",""
1338,33,"BRA","Brazil",10,"Maranhão",1338,"Zé Doca","",NA,"","Município","Municipality","",""
1339,33,"BRA","Brazil",11,"Mato Grosso do Sul",1339,"Água Clara","",NA,"","Município","Municipality","",""
1340,33,"BRA","Brazil",11,"Mato Grosso do Sul",1340,"Alcinópolis","",NA,"","Município","Municipality","",""
1341,33,"BRA","Brazil",11,"Mato Grosso do Sul",1341,"Amambai","",NA,"","Município","Municipality","",""
1342,33,"BRA","Brazil",11,"Mato Grosso do Sul",1342,"Anastácio","",NA,"","Município","Municipality","",""
1343,33,"BRA","Brazil",11,"Mato Grosso do Sul",1343,"Anaurilândia","",NA,"","Município","Municipality","",""
1344,33,"BRA","Brazil",11,"Mato Grosso do Sul",1344,"Angélica","",NA,"","Município","Municipality","",""
1345,33,"BRA","Brazil",11,"Mato Grosso do Sul",1345,"Antônio João","",NA,"","Município","Municipality","",""
1346,33,"BRA","Brazil",11,"Mato Grosso do Sul",1346,"Aparecida do Taboado","",NA,"","Município","Municipality","",""
1347,33,"BRA","Brazil",11,"Mato Grosso do Sul",1347,"Aquidauana","",NA,"","Município","Municipality","",""
1348,33,"BRA","Brazil",11,"Mato Grosso do Sul",1348,"Aral Moreira","",NA,"","Município","Municipality","",""
1349,33,"BRA","Brazil",11,"Mato Grosso do Sul",1349,"Bandeirantes","",NA,"","Município","Municipality","",""
1350,33,"BRA","Brazil",11,"Mato Grosso do Sul",1350,"Bataguassu","",NA,"","Município","Municipality","",""
1351,33,"BRA","Brazil",11,"Mato Grosso do Sul",1351,"Bataiporã","",NA,"","Município","Municipality","",""
1352,33,"BRA","Brazil",11,"Mato Grosso do Sul",1352,"Bela Vista","",NA,"","Município","Municipality","",""
1353,33,"BRA","Brazil",11,"Mato Grosso do Sul",1353,"Bodoquena","",NA,"","Município","Municipality","",""
1354,33,"BRA","Brazil",11,"Mato Grosso do Sul",1354,"Bonito","",NA,"","Município","Municipality","",""
1355,33,"BRA","Brazil",11,"Mato Grosso do Sul",1355,"Brasilândia","",NA,"","Município","Municipality","",""
1356,33,"BRA","Brazil",11,"Mato Grosso do Sul",1356,"Caarapó","",NA,"","Município","Municipality","",""
1357,33,"BRA","Brazil",11,"Mato Grosso do Sul",1357,"Camapuã","",NA,"","Município","Municipality","",""
1358,33,"BRA","Brazil",11,"Mato Grosso do Sul",1358,"Campo Grande","",NA,"","Município","Municipality","",""
1359,33,"BRA","Brazil",11,"Mato Grosso do Sul",1359,"Caracol","",NA,"","Município","Municipality","",""
1360,33,"BRA","Brazil",11,"Mato Grosso do Sul",1360,"Cassilândia","",NA,"","Município","Municipality","",""
1361,33,"BRA","Brazil",11,"Mato Grosso do Sul",1361,"Chapadão do Sul","",NA,"","Município","Municipality","",""
1362,33,"BRA","Brazil",11,"Mato Grosso do Sul",1362,"Corguinho","",NA,"","Município","Municipality","",""
1363,33,"BRA","Brazil",11,"Mato Grosso do Sul",1363,"Coronel Sapucaia","",NA,"","Município","Municipality","",""
1364,33,"BRA","Brazil",11,"Mato Grosso do Sul",1364,"Corumbá","",NA,"","Município","Municipality","",""
1365,33,"BRA","Brazil",11,"Mato Grosso do Sul",1365,"Costa Rica","",NA,"","Município","Municipality","",""
1366,33,"BRA","Brazil",11,"Mato Grosso do Sul",1366,"Coxim","",NA,"","Município","Municipality","",""
1367,33,"BRA","Brazil",11,"Mato Grosso do Sul",1367,"Deodápolis","",NA,"","Município","Municipality","",""
1368,33,"BRA","Brazil",11,"Mato Grosso do Sul",1368,"Dois Irmãos do Buriti","",NA,"","Município","Municipality","",""
1369,33,"BRA","Brazil",11,"Mato Grosso do Sul",1369,"Douradina","",NA,"","Município","Municipality","",""
1370,33,"BRA","Brazil",11,"Mato Grosso do Sul",1370,"Dourados","",NA,"","Município","Municipality","",""
1371,33,"BRA","Brazil",11,"Mato Grosso do Sul",1371,"Eldorado","",NA,"","Município","Municipality","",""
1372,33,"BRA","Brazil",11,"Mato Grosso do Sul",1372,"Fatima do Sul","",NA,"","Município","Municipality","",""
1373,33,"BRA","Brazil",11,"Mato Grosso do Sul",1373,"Glória de Dourados","",NA,"","Município","Municipality","",""
1374,33,"BRA","Brazil",11,"Mato Grosso do Sul",1374,"Guia Lopes da Laguna","",NA,"","Município","Municipality","",""
1375,33,"BRA","Brazil",11,"Mato Grosso do Sul",1375,"Iguatemi","",NA,"","Município","Municipality","",""
1376,33,"BRA","Brazil",11,"Mato Grosso do Sul",1376,"Inocência","",NA,"","Município","Municipality","",""
1377,33,"BRA","Brazil",11,"Mato Grosso do Sul",1377,"Itaporã","",NA,"","Município","Municipality","",""
1378,33,"BRA","Brazil",11,"Mato Grosso do Sul",1378,"Itaquiraí","",NA,"","Município","Municipality","",""
1379,33,"BRA","Brazil",11,"Mato Grosso do Sul",1379,"Ivinhema","",NA,"","Município","Municipality","",""
1380,33,"BRA","Brazil",11,"Mato Grosso do Sul",1380,"Japorã","",NA,"","Município","Municipality","",""
1381,33,"BRA","Brazil",11,"Mato Grosso do Sul",1381,"Jaraguari","",NA,"","Município","Municipality","",""
1382,33,"BRA","Brazil",11,"Mato Grosso do Sul",1382,"Jardim","",NA,"","Município","Municipality","",""
1383,33,"BRA","Brazil",11,"Mato Grosso do Sul",1383,"Jateí","",NA,"","Município","Municipality","",""
1384,33,"BRA","Brazil",11,"Mato Grosso do Sul",1384,"Juti","",NA,"","Município","Municipality","",""
1385,33,"BRA","Brazil",11,"Mato Grosso do Sul",1385,"Laguna Carapã","",NA,"","Município","Municipality","",""
1386,33,"BRA","Brazil",11,"Mato Grosso do Sul",1386,"Maracaju","",NA,"","Município","Municipality","",""
1387,33,"BRA","Brazil",11,"Mato Grosso do Sul",1387,"Miranda","",NA,"","Município","Municipality","",""
1388,33,"BRA","Brazil",11,"Mato Grosso do Sul",1388,"Mundo Novo","",NA,"","Município","Municipality","",""
1389,33,"BRA","Brazil",11,"Mato Grosso do Sul",1389,"Naviraí","",NA,"","Município","Municipality","",""
1390,33,"BRA","Brazil",11,"Mato Grosso do Sul",1390,"Nioaque","",NA,"","Município","Municipality","",""
1391,33,"BRA","Brazil",11,"Mato Grosso do Sul",1391,"Nova Alvorada do Sul","",NA,"","Município","Municipality","",""
1392,33,"BRA","Brazil",11,"Mato Grosso do Sul",1392,"Nova Andradina","",NA,"","Município","Municipality","",""
1393,33,"BRA","Brazil",11,"Mato Grosso do Sul",1393,"Novo Horizonte do Sul","",NA,"","Município","Municipality","",""
1394,33,"BRA","Brazil",11,"Mato Grosso do Sul",1394,"Paranaíba","",NA,"","Município","Municipality","",""
1395,33,"BRA","Brazil",11,"Mato Grosso do Sul",1395,"Paranhos","",NA,"","Município","Municipality","",""
1396,33,"BRA","Brazil",11,"Mato Grosso do Sul",1396,"Pedro Gomes","",NA,"","Município","Municipality","",""
1397,33,"BRA","Brazil",11,"Mato Grosso do Sul",1397,"Ponta Porã","",NA,"","Município","Municipality","",""
1398,33,"BRA","Brazil",11,"Mato Grosso do Sul",1398,"Porto Murtinho","",NA,"","Município","Municipality","",""
1399,33,"BRA","Brazil",11,"Mato Grosso do Sul",1399,"Ribas do Rio Pardo","",NA,"","Município","Municipality","",""
1400,33,"BRA","Brazil",11,"Mato Grosso do Sul",1400,"Rio Brilhante","",NA,"","Município","Municipality","",""
1401,33,"BRA","Brazil",11,"Mato Grosso do Sul",1401,"Rio Negro","",NA,"","Município","Municipality","",""
1402,33,"BRA","Brazil",11,"Mato Grosso do Sul",1402,"Rio Verde de Mato Grosso","",NA,"","Município","Municipality","",""
1403,33,"BRA","Brazil",11,"Mato Grosso do Sul",1403,"Rochedo","",NA,"","Município","Municipality","",""
1404,33,"BRA","Brazil",11,"Mato Grosso do Sul",1404,"São Gabriel do Oeste","",NA,"","Município","Municipality","",""
1405,33,"BRA","Brazil",11,"Mato Grosso do Sul",1405,"Santa Rita do Pardo","",NA,"","Município","Municipality","",""
1406,33,"BRA","Brazil",11,"Mato Grosso do Sul",1406,"Sapezal","",NA,"","Município","Municipality","",""
1407,33,"BRA","Brazil",11,"Mato Grosso do Sul",1407,"Selvíria","",NA,"","Município","Municipality","",""
1408,33,"BRA","Brazil",11,"Mato Grosso do Sul",1408,"Sete Quedas","",NA,"","Município","Municipality","",""
1409,33,"BRA","Brazil",11,"Mato Grosso do Sul",1409,"Sidrolândia","",NA,"","Município","Municipality","",""
1410,33,"BRA","Brazil",11,"Mato Grosso do Sul",1410,"Sonora","",NA,"","Município","Municipality","",""
1411,33,"BRA","Brazil",11,"Mato Grosso do Sul",1411,"Tacuru","",NA,"","Município","Municipality","",""
1412,33,"BRA","Brazil",11,"Mato Grosso do Sul",1412,"Taquarussu","",NA,"","Município","Municipality","",""
1413,33,"BRA","Brazil",11,"Mato Grosso do Sul",1413,"Terenos","",NA,"","Município","Municipality","",""
1414,33,"BRA","Brazil",11,"Mato Grosso do Sul",1414,"Três Lagoas","",NA,"","Município","Municipality","",""
1415,33,"BRA","Brazil",11,"Mato Grosso do Sul",1415,"Vicentina","",NA,"","Município","Municipality","",""
1416,33,"BRA","Brazil",12,"Mato Grosso",1416,"Água Boa","",NA,"","Município","Municipality","",""
1417,33,"BRA","Brazil",12,"Mato Grosso",1417,"Acorizal","",NA,"","Município","Municipality","",""
1418,33,"BRA","Brazil",12,"Mato Grosso",1418,"Alta Floresta","",NA,"","Município","Municipality","",""
1419,33,"BRA","Brazil",12,"Mato Grosso",1419,"Alto Araguaia","",NA,"","Município","Municipality","",""
1420,33,"BRA","Brazil",12,"Mato Grosso",1420,"Alto Boa Vista","",NA,"","Município","Municipality","",""
1421,33,"BRA","Brazil",12,"Mato Grosso",1421,"Alto Garças","",NA,"","Município","Municipality","",""
1422,33,"BRA","Brazil",12,"Mato Grosso",1422,"Alto Paraguai","",NA,"","Município","Municipality","",""
1423,33,"BRA","Brazil",12,"Mato Grosso",1423,"Alto Taquari","",NA,"","Município","Municipality","",""
1424,33,"BRA","Brazil",12,"Mato Grosso",1424,"Apiacás","",NA,"","Município","Municipality","",""
1425,33,"BRA","Brazil",12,"Mato Grosso",1425,"Araguaiana","",NA,"","Município","Municipality","",""
1426,33,"BRA","Brazil",12,"Mato Grosso",1426,"Araguainha","",NA,"","Município","Municipality","",""
1427,33,"BRA","Brazil",12,"Mato Grosso",1427,"Araputanga","",NA,"","Município","Municipality","",""
1428,33,"BRA","Brazil",12,"Mato Grosso",1428,"Arenápolis","",NA,"","Município","Municipality","",""
1429,33,"BRA","Brazil",12,"Mato Grosso",1429,"Aripuanã","",NA,"","Município","Municipality","",""
1430,33,"BRA","Brazil",12,"Mato Grosso",1430,"Barão de Melgaço","",NA,"","Município","Municipality","",""
1431,33,"BRA","Brazil",12,"Mato Grosso",1431,"Barra do Garças","",NA,"","Município","Municipality","",""
1432,33,"BRA","Brazil",12,"Mato Grosso",1432,"Barra dos Bugre","",NA,"","Município","Municipality","",""
1433,33,"BRA","Brazil",12,"Mato Grosso",1433,"Brasnorte","",NA,"","Município","Municipality","",""
1434,33,"BRA","Brazil",12,"Mato Grosso",1434,"Cáceres","",NA,"","Município","Municipality","",""
1435,33,"BRA","Brazil",12,"Mato Grosso",1435,"Cabixi","",NA,"","Município","Municipality","",""
1436,33,"BRA","Brazil",12,"Mato Grosso",1436,"Campinápolis","",NA,"","Município","Municipality","",""
1437,33,"BRA","Brazil",12,"Mato Grosso",1437,"Campo Novo do Parecis","",NA,"","Município","Municipality","",""
1438,33,"BRA","Brazil",12,"Mato Grosso",1438,"Campo Verde","",NA,"","Município","Municipality","",""
1439,33,"BRA","Brazil",12,"Mato Grosso",1439,"Campos de Júlio","",NA,"","Município","Municipality","",""
1440,33,"BRA","Brazil",12,"Mato Grosso",1440,"CanaBrava do Norte","",NA,"","Município","Municipality","",""
1441,33,"BRA","Brazil",12,"Mato Grosso",1441,"Canarana","",NA,"","Município","Municipality","",""
1442,33,"BRA","Brazil",12,"Mato Grosso",1442,"Carlinda","",NA,"","Município","Municipality","",""
1443,33,"BRA","Brazil",12,"Mato Grosso",1443,"Castanheira","",NA,"","Município","Municipality","",""
1444,33,"BRA","Brazil",12,"Mato Grosso",1444,"Chapada dos Guimarães","",NA,"","Município","Municipality","",""
1445,33,"BRA","Brazil",12,"Mato Grosso",1445,"Cláudia","",NA,"","Município","Municipality","",""
1446,33,"BRA","Brazil",12,"Mato Grosso",1446,"Cocalinho","",NA,"","Município","Municipality","",""
1447,33,"BRA","Brazil",12,"Mato Grosso",1447,"Colíder","",NA,"","Município","Municipality","",""
1448,33,"BRA","Brazil",12,"Mato Grosso",1448,"Comodoro","",NA,"","Município","Municipality","",""
1449,33,"BRA","Brazil",12,"Mato Grosso",1449,"Confresa","",NA,"","Município","Municipality","",""
1450,33,"BRA","Brazil",12,"Mato Grosso",1450,"Cotriguaçu","",NA,"","Município","Municipality","",""
1451,33,"BRA","Brazil",12,"Mato Grosso",1451,"Cuiaba","",NA,"","Município","Municipality","",""
1452,33,"BRA","Brazil",12,"Mato Grosso",1452,"Denise","",NA,"","Município","Municipality","",""
1453,33,"BRA","Brazil",12,"Mato Grosso",1453,"Diamantino","",NA,"","Município","Municipality","",""
1454,33,"BRA","Brazil",12,"Mato Grosso",1454,"Dom Aquino","",NA,"","Município","Municipality","",""
1455,33,"BRA","Brazil",12,"Mato Grosso",1455,"Feliz Natal","",NA,"","Município","Municipality","",""
1456,33,"BRA","Brazil",12,"Mato Grosso",1456,"Figueirópolis d'Oeste","",NA,"","Município","Municipality","",""
1457,33,"BRA","Brazil",12,"Mato Grosso",1457,"Gaúcha do Norte","",NA,"","Município","Municipality","",""
1458,33,"BRA","Brazil",12,"Mato Grosso",1458,"General Carneiro","",NA,"","Município","Municipality","",""
1459,33,"BRA","Brazil",12,"Mato Grosso",1459,"Glória d'Oeste","",NA,"","Município","Municipality","",""
1460,33,"BRA","Brazil",12,"Mato Grosso",1460,"Guarantã do Norte","",NA,"","Município","Municipality","",""
1461,33,"BRA","Brazil",12,"Mato Grosso",1461,"Guiratinga","",NA,"","Município","Municipality","",""
1462,33,"BRA","Brazil",12,"Mato Grosso",1462,"Indiavaí","",NA,"","Município","Municipality","",""
1463,33,"BRA","Brazil",12,"Mato Grosso",1463,"Itaúba","",NA,"","Município","Municipality","",""
1464,33,"BRA","Brazil",12,"Mato Grosso",1464,"Itiquira","",NA,"","Município","Municipality","",""
1465,33,"BRA","Brazil",12,"Mato Grosso",1465,"Jaciara","",NA,"","Município","Municipality","",""
1466,33,"BRA","Brazil",12,"Mato Grosso",1466,"Jangada","",NA,"","Município","Municipality","",""
1467,33,"BRA","Brazil",12,"Mato Grosso",1467,"Jauru","",NA,"","Município","Municipality","",""
1468,33,"BRA","Brazil",12,"Mato Grosso",1468,"Juína","",NA,"","Município","Municipality","",""
1469,33,"BRA","Brazil",12,"Mato Grosso",1469,"Juara","",NA,"","Município","Municipality","",""
1470,33,"BRA","Brazil",12,"Mato Grosso",1470,"Juruena","",NA,"","Município","Municipality","",""
1471,33,"BRA","Brazil",12,"Mato Grosso",1471,"Juscimeira","",NA,"","Município","Municipality","",""
1472,33,"BRA","Brazil",12,"Mato Grosso",1472,"Lambari d'Oeste","",NA,"","Município","Municipality","",""
1473,33,"BRA","Brazil",12,"Mato Grosso",1473,"Lucas do Rio Verde","",NA,"","Município","Municipality","",""
1474,33,"BRA","Brazil",12,"Mato Grosso",1474,"Luciára","",NA,"","Município","Municipality","",""
1475,33,"BRA","Brazil",12,"Mato Grosso",1475,"Marcelândia","",NA,"","Município","Municipality","",""
1476,33,"BRA","Brazil",12,"Mato Grosso",1476,"Mato Grosso","",NA,"","Município","Municipality","",""
1477,33,"BRA","Brazil",12,"Mato Grosso",1477,"Matupá","",NA,"","Município","Municipality","",""
1478,33,"BRA","Brazil",12,"Mato Grosso",1478,"Mirassol d'Oeste","",NA,"","Município","Municipality","",""
1479,33,"BRA","Brazil",12,"Mato Grosso",1479,"Nobres","",NA,"","Município","Municipality","",""
1480,33,"BRA","Brazil",12,"Mato Grosso",1480,"Nortelândia","",NA,"","Município","Municipality","",""
1481,33,"BRA","Brazil",12,"Mato Grosso",1481,"Nossa Senhora do Livramento","",NA,"","Município","Municipality","",""
1482,33,"BRA","Brazil",12,"Mato Grosso",1482,"Nova Bandeirantes","",NA,"","Município","Municipality","",""
1483,33,"BRA","Brazil",12,"Mato Grosso",1483,"Nova Brasilândia","",NA,"","Município","Municipality","",""
1484,33,"BRA","Brazil",12,"Mato Grosso",1484,"Nova Canaã do Norte","",NA,"","Município","Municipality","",""
1485,33,"BRA","Brazil",12,"Mato Grosso",1485,"Nova Guarita","",NA,"","Município","Municipality","",""
1486,33,"BRA","Brazil",12,"Mato Grosso",1486,"Nova Lacerda","",NA,"","Município","Municipality","",""
1487,33,"BRA","Brazil",12,"Mato Grosso",1487,"Nova Marilândia","",NA,"","Município","Municipality","",""
1488,33,"BRA","Brazil",12,"Mato Grosso",1488,"Nova Maringá","",NA,"","Município","Municipality","",""
1489,33,"BRA","Brazil",12,"Mato Grosso",1489,"Nova Monte Verde","",NA,"","Município","Municipality","",""
1490,33,"BRA","Brazil",12,"Mato Grosso",1490,"Nova Mutum","",NA,"","Município","Municipality","",""
1491,33,"BRA","Brazil",12,"Mato Grosso",1491,"Nova Olímpia","",NA,"","Município","Municipality","",""
1492,33,"BRA","Brazil",12,"Mato Grosso",1492,"Nova Ubiratã","",NA,"","Município","Municipality","",""
1493,33,"BRA","Brazil",12,"Mato Grosso",1493,"Nova Xavantina","",NA,"","Município","Municipality","",""
1494,33,"BRA","Brazil",12,"Mato Grosso",1494,"Novo Horizonte do Norte","",NA,"","Município","Municipality","",""
1495,33,"BRA","Brazil",12,"Mato Grosso",1495,"Novo Mundo","",NA,"","Município","Municipality","",""
1496,33,"BRA","Brazil",12,"Mato Grosso",1496,"Novo São Joaquim","",NA,"","Município","Municipality","",""
1497,33,"BRA","Brazil",12,"Mato Grosso",1497,"Paranaíta","",NA,"","Município","Municipality","",""
1498,33,"BRA","Brazil",12,"Mato Grosso",1498,"Paranatinga","",NA,"","Município","Municipality","",""
1499,33,"BRA","Brazil",12,"Mato Grosso",1499,"Pedra Preta","",NA,"","Município","Municipality","",""
1500,33,"BRA","Brazil",12,"Mato Grosso",1500,"Peixoto de Azevedo","",NA,"","Município","Municipality","",""
1501,33,"BRA","Brazil",12,"Mato Grosso",1501,"Planalto da Serra","",NA,"","Município","Municipality","",""
1502,33,"BRA","Brazil",12,"Mato Grosso",1502,"Poconé","",NA,"","Município","Municipality","",""
1503,33,"BRA","Brazil",12,"Mato Grosso",1503,"Pontal do Araguaia","",NA,"","Município","Municipality","",""
1504,33,"BRA","Brazil",12,"Mato Grosso",1504,"Ponte Branca","",NA,"","Município","Municipality","",""
1505,33,"BRA","Brazil",12,"Mato Grosso",1505,"Pontes e Lacerda","",NA,"","Município","Municipality","",""
1506,33,"BRA","Brazil",12,"Mato Grosso",1506,"Porto Alegre do Norte","",NA,"","Município","Municipality","",""
1507,33,"BRA","Brazil",12,"Mato Grosso",1507,"Porto dos Gaúchos","",NA,"","Município","Municipality","",""
1508,33,"BRA","Brazil",12,"Mato Grosso",1508,"Porto Esperidião","",NA,"","Município","Municipality","",""
1509,33,"BRA","Brazil",12,"Mato Grosso",1509,"Porto Estrela","",NA,"","Município","Municipality","",""
1510,33,"BRA","Brazil",12,"Mato Grosso",1510,"Poxoréo","",NA,"","Município","Municipality","",""
1511,33,"BRA","Brazil",12,"Mato Grosso",1511,"Primavera do Leste","",NA,"","Município","Municipality","",""
1512,33,"BRA","Brazil",12,"Mato Grosso",1512,"Querência","",NA,"","Município","Municipality","",""
1513,33,"BRA","Brazil",12,"Mato Grosso",1513,"Reserva do Cabaçal","",NA,"","Município","Municipality","",""
1514,33,"BRA","Brazil",12,"Mato Grosso",1514,"Ribeirão Cascalheira","",NA,"","Município","Municipality","",""
1515,33,"BRA","Brazil",12,"Mato Grosso",1515,"Ribeirãozinho","",NA,"","Município","Municipality","",""
1516,33,"BRA","Brazil",12,"Mato Grosso",1516,"Rio Branco","",NA,"","Município","Municipality","",""
1517,33,"BRA","Brazil",12,"Mato Grosso",1517,"Rondonópolis","",NA,"","Município","Municipality","",""
1518,33,"BRA","Brazil",12,"Mato Grosso",1518,"Rosário Oeste","",NA,"","Município","Municipality","",""
1519,33,"BRA","Brazil",12,"Mato Grosso",1519,"São Félix Xingu","",NA,"","Município","Municipality","",""
1520,33,"BRA","Brazil",12,"Mato Grosso",1520,"São José do Povo","",NA,"","Município","Municipality","",""
1521,33,"BRA","Brazil",12,"Mato Grosso",1521,"São José do Rio Claro","",NA,"","Município","Municipality","",""
1522,33,"BRA","Brazil",12,"Mato Grosso",1522,"São José do Xingu","",NA,"","Município","Municipality","",""
1523,33,"BRA","Brazil",12,"Mato Grosso",1523,"São José dos Quatro Marcos","",NA,"","Município","Municipality","",""
1524,33,"BRA","Brazil",12,"Mato Grosso",1524,"São Pedro da Cipa","",NA,"","Município","Municipality","",""
1525,33,"BRA","Brazil",12,"Mato Grosso",1525,"Salto do Céu","",NA,"","Município","Municipality","",""
1526,33,"BRA","Brazil",12,"Mato Grosso",1526,"Santa Carmem","",NA,"","Município","Municipality","",""
1527,33,"BRA","Brazil",12,"Mato Grosso",1527,"Santa Terezinha","",NA,"","Município","Municipality","",""
1528,33,"BRA","Brazil",12,"Mato Grosso",1528,"Santo Afonso","",NA,"","Município","Municipality","",""
1529,33,"BRA","Brazil",12,"Mato Grosso",1529,"Santo Antônio do Leverger","",NA,"","Município","Municipality","",""
1530,33,"BRA","Brazil",12,"Mato Grosso",1530,"Sapezal","",NA,"","Município","Municipality","",""
1531,33,"BRA","Brazil",12,"Mato Grosso",1531,"Sinop","",NA,"","Município","Municipality","",""
1532,33,"BRA","Brazil",12,"Mato Grosso",1532,"Tabaporã","",NA,"","Município","Municipality","",""
1533,33,"BRA","Brazil",12,"Mato Grosso",1533,"Tangará da Serra","",NA,"","Município","Municipality","",""
1534,33,"BRA","Brazil",12,"Mato Grosso",1534,"Tapurah","",NA,"","Município","Municipality","",""
1535,33,"BRA","Brazil",12,"Mato Grosso",1535,"Terra Nova do Norte","",NA,"","Município","Municipality","",""
