"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
966,33,"BRA","Brazil",5,"Bahia",557,"Santa Rita de Cássia",966,"Malhada Grande",NA,"","Distrito","District","",""
967,33,"BRA","Brazil",5,"Bahia",557,"Santa Rita de Cássia",967,"Santa Rita de Cássia",NA,"","Distrito","District","",""
968,33,"BRA","Brazil",5,"Bahia",558,"Santa Teresinha",968,"Santa Teresinha",NA,"","Distrito","District","",""
969,33,"BRA","Brazil",5,"Bahia",559,"Santaluz",969,"Pereira",NA,"","Distrito","District","",""
970,33,"BRA","Brazil",5,"Bahia",559,"Santaluz",970,"Santaluz",NA,"","Distrito","District","",""
971,33,"BRA","Brazil",5,"Bahia",560,"Santanópolis",971,"Boa Espera",NA,"","Distrito","District","",""
972,33,"BRA","Brazil",5,"Bahia",560,"Santanópolis",972,"Santanópolis",NA,"","Distrito","District","",""
973,33,"BRA","Brazil",5,"Bahia",561,"Santana",973,"Porto Novo",NA,"","Distrito","District","",""
974,33,"BRA","Brazil",5,"Bahia",561,"Santana",974,"Santana",NA,"","Distrito","District","",""
975,33,"BRA","Brazil",5,"Bahia",562,"Santo Amaro",975,"Acupe",NA,"","Distrito","District","",""
976,33,"BRA","Brazil",5,"Bahia",562,"Santo Amaro",976,"Campinhos",NA,"","Distrito","District","",""
977,33,"BRA","Brazil",5,"Bahia",562,"Santo Amaro",977,"Santo Amaro",NA,"","Distrito","District","",""
978,33,"BRA","Brazil",5,"Bahia",563,"Santo Antônio de Jesus",978,"Santo Antônio de Jesus",NA,"","Distrito","District","",""
979,33,"BRA","Brazil",5,"Bahia",564,"Santo Estêvão",979,"Santo Estêvão",NA,"","Distrito","District","",""
980,33,"BRA","Brazil",5,"Bahia",565,"Sapeaçu",980,"Baixa do Palmeira",NA,"","Distrito","District","",""
981,33,"BRA","Brazil",5,"Bahia",565,"Sapeaçu",981,"Sapeaçu",NA,"","Distrito","District","",""
982,33,"BRA","Brazil",5,"Bahia",566,"Sítio do Mato",982,"Gameleira da Lapa",NA,"","Distrito","District","",""
983,33,"BRA","Brazil",5,"Bahia",566,"Sítio do Mato",983,"Sítio do Mato",NA,"","Distrito","District","",""
984,33,"BRA","Brazil",5,"Bahia",567,"Sítio do Quinto",984,"Sítio do Quinto",NA,"","Distrito","District","",""
985,33,"BRA","Brazil",5,"Bahia",568,"Saubara",985,"Bom Jesus dos Pobres",NA,"","Distrito","District","",""
986,33,"BRA","Brazil",5,"Bahia",568,"Saubara",986,"Cabucu",NA,"","Distrito","District","",""
987,33,"BRA","Brazil",5,"Bahia",568,"Saubara",987,"Saubara",NA,"","Distrito","District","",""
988,33,"BRA","Brazil",5,"Bahia",569,"Seabra",988,"Baraunas",NA,"","Distrito","District","",""
989,33,"BRA","Brazil",5,"Bahia",569,"Seabra",989,"Seabra",NA,"","Distrito","District","",""
990,33,"BRA","Brazil",5,"Bahia",569,"Seabra",990,"Varzea do Caldas",NA,"","Distrito","District","",""
991,33,"BRA","Brazil",5,"Bahia",570,"Sebastião Laranjeiras",991,"Mandiroba",NA,"","Distrito","District","",""
992,33,"BRA","Brazil",5,"Bahia",570,"Sebastião Laranjeiras",992,"Sebastião Laranjeiras",NA,"","Distrito","District","",""
993,33,"BRA","Brazil",5,"Bahia",571,"Senhor do Bonfim",993,"Carrapichel",NA,"","Distrito","District","",""
994,33,"BRA","Brazil",5,"Bahia",571,"Senhor do Bonfim",994,"Igara",NA,"","Distrito","District","",""
995,33,"BRA","Brazil",5,"Bahia",571,"Senhor do Bonfim",995,"Senhor do Bonfim",NA,"","Distrito","District","",""
996,33,"BRA","Brazil",5,"Bahia",571,"Senhor do Bonfim",996,"Tijuacu",NA,"","Distrito","District","",""
997,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",997,"Amaniu",NA,"","Distrito","District","",""
998,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",998,"Americo Alves",NA,"","Distrito","District","",""
999,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",999,"Cajui",NA,"","Distrito","District","",""
1000,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",1000,"Minas do Mimoso",NA,"","Distrito","District","",""
1001,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",1001,"Picarrao",NA,"","Distrito","District","",""
1002,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",1002,"Piri",NA,"","Distrito","District","",""
1003,33,"BRA","Brazil",5,"Bahia",572,"Sento Sé",1003,"Sento Sé",NA,"","Distrito","District","",""
1004,33,"BRA","Brazil",5,"Bahia",573,"Serra do Ramalho",1004,"Serra do Ramalho",NA,"","Distrito","District","",""
1005,33,"BRA","Brazil",5,"Bahia",574,"Serra dourada",1005,"Serra dourada",NA,"","Distrito","District","",""
1006,33,"BRA","Brazil",5,"Bahia",575,"Serra Preta",1006,"Serra Preta",NA,"","Distrito","District","",""
1007,33,"BRA","Brazil",5,"Bahia",576,"Serrinha",1007,"Barrocas",NA,"","Distrito","District","",""
1008,33,"BRA","Brazil",5,"Bahia",576,"Serrinha",1008,"Serrinha",NA,"","Distrito","District","",""
1009,33,"BRA","Brazil",5,"Bahia",577,"Serrolândia",1009,"Serrolândia",NA,"","Distrito","District","",""
1010,33,"BRA","Brazil",5,"Bahia",578,"Simões Filho",1010,"Simões Filho",NA,"","Distrito","District","",""
1011,33,"BRA","Brazil",5,"Bahia",579,"Sobradinho",1011,"Sobradinho",NA,"","Distrito","District","",""
1012,33,"BRA","Brazil",5,"Bahia",580,"Souto Soares",1012,"Cisterna",NA,"","Distrito","District","",""
1013,33,"BRA","Brazil",5,"Bahia",580,"Souto Soares",1013,"Segredo",NA,"","Distrito","District","",""
1014,33,"BRA","Brazil",5,"Bahia",580,"Souto Soares",1014,"Souto Soares",NA,"","Distrito","District","",""
1015,33,"BRA","Brazil",5,"Bahia",581,"Tabocas do Brejo Velho",1015,"Mariquita",NA,"","Distrito","District","",""
1016,33,"BRA","Brazil",5,"Bahia",581,"Tabocas do Brejo Velho",1016,"Tabocas do Brejo Velho",NA,"","Distrito","District","",""
1017,33,"BRA","Brazil",5,"Bahia",582,"Tanhaçu",1017,"Sussuarana",NA,"","Distrito","District","",""
1018,33,"BRA","Brazil",5,"Bahia",582,"Tanhaçu",1018,"Tanhaçu",NA,"","Distrito","District","",""
1019,33,"BRA","Brazil",5,"Bahia",583,"Tanque Novo",1019,"Tanque Novo",NA,"","Distrito","District","",""
1020,33,"BRA","Brazil",5,"Bahia",584,"Tanquinho",1020,"Tanquinho",NA,"","Distrito","District","",""
1021,33,"BRA","Brazil",5,"Bahia",585,"Taperoá",1021,"Camurugi",NA,"","Distrito","District","",""
1022,33,"BRA","Brazil",5,"Bahia",585,"Taperoá",1022,"Taperoá",NA,"","Distrito","District","",""
1023,33,"BRA","Brazil",5,"Bahia",586,"Tapiramutá",1023,"Tapiramutá",NA,"","Distrito","District","",""
1024,33,"BRA","Brazil",5,"Bahia",586,"Tapiramutá",1024,"Volta Grande",NA,"","Distrito","District","",""
1025,33,"BRA","Brazil",5,"Bahia",587,"Teixeira de Freitas",1025,"Cachoeira do Mato",NA,"","Distrito","District","",""
1026,33,"BRA","Brazil",5,"Bahia",587,"Teixeira de Freitas",1026,"Teixeira de Freitas",NA,"","Distrito","District","",""
1027,33,"BRA","Brazil",5,"Bahia",588,"Teodoro Sampaio",1027,"Buracica",NA,"","Distrito","District","",""
1028,33,"BRA","Brazil",5,"Bahia",588,"Teodoro Sampaio",1028,"Lustosa",NA,"","Distrito","District","",""
1029,33,"BRA","Brazil",5,"Bahia",588,"Teodoro Sampaio",1029,"Teodoro Sampaio",NA,"","Distrito","District","",""
1030,33,"BRA","Brazil",5,"Bahia",589,"Teofilândia",1030,"Teofilândia",NA,"","Distrito","District","",""
1031,33,"BRA","Brazil",5,"Bahia",590,"Teolândia",1031,"Teolândia",NA,"","Distrito","District","",""
1032,33,"BRA","Brazil",5,"Bahia",591,"Terra Nova",1032,"Jacu",NA,"","Distrito","District","",""
1033,33,"BRA","Brazil",5,"Bahia",591,"Terra Nova",1033,"Rio Fundo",NA,"","Distrito","District","",""
1034,33,"BRA","Brazil",5,"Bahia",591,"Terra Nova",1034,"Terra Nova",NA,"","Distrito","District","",""
1035,33,"BRA","Brazil",5,"Bahia",592,"Tremedal",1035,"Lagoa Preta",NA,"","Distrito","District","",""
1036,33,"BRA","Brazil",5,"Bahia",592,"Tremedal",1036,"Tremedal",NA,"","Distrito","District","",""
1037,33,"BRA","Brazil",5,"Bahia",593,"Tucano",1037,"Tucano",NA,"","Distrito","District","",""
1038,33,"BRA","Brazil",5,"Bahia",594,"Uauá",1038,"Caldeirao",NA,"","Distrito","District","",""
1039,33,"BRA","Brazil",5,"Bahia",594,"Uauá",1039,"Serra da Canabrava",NA,"","Distrito","District","",""
1040,33,"BRA","Brazil",5,"Bahia",594,"Uauá",1040,"Uauá",NA,"","Distrito","District","",""
1041,33,"BRA","Brazil",5,"Bahia",595,"Ubaíra",1041,"Baixinha",NA,"","Distrito","District","",""
1042,33,"BRA","Brazil",5,"Bahia",595,"Ubaíra",1042,"Engenheiro Franca",NA,"","Distrito","District","",""
1043,33,"BRA","Brazil",5,"Bahia",595,"Ubaíra",1043,"Ubaíra",NA,"","Distrito","District","",""
1044,33,"BRA","Brazil",5,"Bahia",596,"Ubaitaba",1044,"Faisqueira",NA,"","Distrito","District","",""
1045,33,"BRA","Brazil",5,"Bahia",596,"Ubaitaba",1045,"Pirauna",NA,"","Distrito","District","",""
1046,33,"BRA","Brazil",5,"Bahia",596,"Ubaitaba",1046,"Ubaitaba",NA,"","Distrito","District","",""
1047,33,"BRA","Brazil",5,"Bahia",597,"Ubatã",1047,"Ubatã",NA,"","Distrito","District","",""
1048,33,"BRA","Brazil",5,"Bahia",598,"Uibaí",1048,"Hidrolândia",NA,"","Distrito","District","",""
1049,33,"BRA","Brazil",5,"Bahia",598,"Uibaí",1049,"Uibaí",NA,"","Distrito","District","",""
1050,33,"BRA","Brazil",5,"Bahia",599,"Umburanas",1050,"Delfino",NA,"","Distrito","District","",""
1051,33,"BRA","Brazil",5,"Bahia",599,"Umburanas",1051,"Umburanas",NA,"","Distrito","District","",""
1052,33,"BRA","Brazil",5,"Bahia",600,"Una",1052,"Colonia",NA,"","Distrito","District","",""
1053,33,"BRA","Brazil",5,"Bahia",600,"Una",1053,"Comandatuba",NA,"","Distrito","District","",""
1054,33,"BRA","Brazil",5,"Bahia",600,"Una",1054,"Pedras de Una",NA,"","Distrito","District","",""
1055,33,"BRA","Brazil",5,"Bahia",600,"Una",1055,"Una",NA,"","Distrito","District","",""
1056,33,"BRA","Brazil",5,"Bahia",600,"Una",1056,"Vila Brazil",NA,"","Distrito","District","",""
1057,33,"BRA","Brazil",5,"Bahia",601,"Urandi",1057,"Urandi",NA,"","Distrito","District","",""
1058,33,"BRA","Brazil",5,"Bahia",602,"Uruçuca",1058,"Serra Grande",NA,"","Distrito","District","",""
1059,33,"BRA","Brazil",5,"Bahia",602,"Uruçuca",1059,"Uruçuca",NA,"","Distrito","District","",""
1060,33,"BRA","Brazil",5,"Bahia",603,"Utinga",1060,"Riachao do Utinga",NA,"","Distrito","District","",""
1061,33,"BRA","Brazil",5,"Bahia",603,"Utinga",1061,"Utinga",NA,"","Distrito","District","",""
1062,33,"BRA","Brazil",5,"Bahia",604,"Várzea da Roça",1062,"Várzea da Roça",NA,"","Distrito","District","",""
1063,33,"BRA","Brazil",5,"Bahia",605,"Várzea do Poço",1063,"Várzea do Poço",NA,"","Distrito","District","",""
1064,33,"BRA","Brazil",5,"Bahia",606,"Várzea Nova",1064,"Várzea Nova",NA,"","Distrito","District","",""
1065,33,"BRA","Brazil",5,"Bahia",607,"Valença",1065,"Guaibim",NA,"","Distrito","District","",""
1066,33,"BRA","Brazil",5,"Bahia",607,"Valença",1066,"Guerem",NA,"","Distrito","District","",""
1067,33,"BRA","Brazil",5,"Bahia",607,"Valença",1067,"Maricoabo",NA,"","Distrito","District","",""
1068,33,"BRA","Brazil",5,"Bahia",607,"Valença",1068,"Serra Grande",NA,"","Distrito","District","",""
1069,33,"BRA","Brazil",5,"Bahia",607,"Valença",1069,"Valença",NA,"","Distrito","District","",""
1070,33,"BRA","Brazil",5,"Bahia",608,"Valente",1070,"Valente",NA,"","Distrito","District","",""
1071,33,"BRA","Brazil",5,"Bahia",609,"Varzedo",1071,"Taboleiro do Castro",NA,"","Distrito","District","",""
1072,33,"BRA","Brazil",5,"Bahia",609,"Varzedo",1072,"Varzedo",NA,"","Distrito","District","",""
1073,33,"BRA","Brazil",5,"Bahia",610,"Vera Cruz",1073,"Cacha Pregos",NA,"","Distrito","District","",""
1074,33,"BRA","Brazil",5,"Bahia",610,"Vera Cruz",1074,"Jiribatuba",NA,"","Distrito","District","",""
1075,33,"BRA","Brazil",5,"Bahia",610,"Vera Cruz",1075,"Mar Grande",NA,"","Distrito","District","",""
1076,33,"BRA","Brazil",5,"Bahia",610,"Vera Cruz",1076,"Vera Cruz",NA,"","Distrito","District","",""
1077,33,"BRA","Brazil",5,"Bahia",611,"Vereda",1077,"Vereda",NA,"","Distrito","District","",""
1078,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1078,"Bate-Pe",NA,"","Distrito","District","",""
1079,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1079,"Cabeceira da Jiboia",NA,"","Distrito","District","",""
1080,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1080,"Cercadinho",NA,"","Distrito","District","",""
1081,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1081,"Dantilandia",NA,"","Distrito","District","",""
1082,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1082,"Igua",NA,"","Distrito","District","",""
1083,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1083,"Inhobim",NA,"","Distrito","District","",""
1084,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1084,"Jose Goncalves",NA,"","Distrito","District","",""
1085,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1085,"Pradoso",NA,"","Distrito","District","",""
1086,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1086,"São Sebastião",NA,"","Distrito","District","",""
1087,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1087,"Veredinha",NA,"","Distrito","District","",""
1088,33,"BRA","Brazil",5,"Bahia",612,"Vitória da Conquista",1088,"Vitória da Conquista",NA,"","Distrito","District","",""
1089,33,"BRA","Brazil",5,"Bahia",613,"Wagner",1089,"Wagner",NA,"","Distrito","District","",""
1090,33,"BRA","Brazil",5,"Bahia",614,"Wenceslau Guimarães",1090,"Wenceslau Guimarães",NA,"","Distrito","District","",""
1091,33,"BRA","Brazil",5,"Bahia",615,"Xique-Xique",1091,"Copixaba",NA,"","Distrito","District","",""
1092,33,"BRA","Brazil",5,"Bahia",615,"Xique-Xique",1092,"Iguira",NA,"","Distrito","District","",""
1093,33,"BRA","Brazil",5,"Bahia",615,"Xique-Xique",1093,"Xique-Xique",NA,"","Distrito","District","",""
1094,33,"BRA","Brazil",6,"Ceará",616,"Abaiara",1094,"Abaiara",NA,"","Distrito","District","",""
1095,33,"BRA","Brazil",6,"Ceará",616,"Abaiara",1095,"São José",NA,"","Distrito","District","",""
1096,33,"BRA","Brazil",6,"Ceará",617,"Acaraú",1096,"Acaraú",NA,"","Distrito","District","",""
1097,33,"BRA","Brazil",6,"Ceará",617,"Acaraú",1097,"Aranau",NA,"","Distrito","District","",""
1098,33,"BRA","Brazil",6,"Ceará",617,"Acaraú",1098,"Juritianha",NA,"","Distrito","District","",""
1099,33,"BRA","Brazil",6,"Ceará",617,"Acaraú",1099,"Lagoa do Carneiro",NA,"","Distrito","District","",""
1100,33,"BRA","Brazil",6,"Ceará",618,"Acarapé",1100,"Acarapé",NA,"","Distrito","District","",""
1101,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1101,"Acopiara",NA,"","Distrito","District","",""
1102,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1102,"Barra do Inga",NA,"","Distrito","District","",""
1103,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1103,"Ebron",NA,"","Distrito","District","",""
1104,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1104,"Isidoro",NA,"","Distrito","District","",""
1105,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1105,"Quincoe",NA,"","Distrito","District","",""
1106,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1106,"São Paulinho",NA,"","Distrito","District","",""
1107,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1107,"Santa Felicia",NA,"","Distrito","District","",""
1108,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1108,"Santo Antônio",NA,"","Distrito","District","",""
1109,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1109,"Solido",NA,"","Distrito","District","",""
1110,33,"BRA","Brazil",6,"Ceará",619,"Acopiara",1110,"Trussu",NA,"","Distrito","District","",""
1111,33,"BRA","Brazil",6,"Ceará",620,"Aiuaba",1111,"Aiuaba",NA,"","Distrito","District","",""
1112,33,"BRA","Brazil",6,"Ceará",620,"Aiuaba",1112,"Barra",NA,"","Distrito","District","",""
1113,33,"BRA","Brazil",6,"Ceará",621,"Alcântaras",1113,"Alcântaras",NA,"","Distrito","District","",""
1114,33,"BRA","Brazil",6,"Ceará",621,"Alcântaras",1114,"Ventura",NA,"","Distrito","District","",""
1115,33,"BRA","Brazil",6,"Ceará",622,"Altaneira",1115,"Altaneira",NA,"","Distrito","District","",""
1116,33,"BRA","Brazil",6,"Ceará",622,"Altaneira",1116,"São Romão",NA,"","Distrito","District","",""
1117,33,"BRA","Brazil",6,"Ceará",623,"Alto Santo",1117,"Alto Santo",NA,"","Distrito","District","",""
1118,33,"BRA","Brazil",6,"Ceará",623,"Alto Santo",1118,"Castanhao",NA,"","Distrito","District","",""
1119,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1119,"Amontada",NA,"","Distrito","District","",""
1120,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1120,"Aracatiara",NA,"","Distrito","District","",""
1121,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1121,"Garcas",NA,"","Distrito","District","",""
1122,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1122,"Icarai",NA,"","Distrito","District","",""
1123,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1123,"Lagoa Grande",NA,"","Distrito","District","",""
1124,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1124,"Moitas",NA,"","Distrito","District","",""
1125,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1125,"Nascente",NA,"","Distrito","District","",""
1126,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1126,"Poco Comprido",NA,"","Distrito","District","",""
1127,33,"BRA","Brazil",6,"Ceará",624,"Amontada",1127,"Sabiaguaba",NA,"","Distrito","District","",""
1128,33,"BRA","Brazil",6,"Ceará",625,"Antonina do Norte",1128,"Antonina do Norte",NA,"","Distrito","District","",""
1129,33,"BRA","Brazil",6,"Ceará",625,"Antonina do Norte",1129,"Taboleiro",NA,"","Distrito","District","",""
1130,33,"BRA","Brazil",6,"Ceará",626,"Apuiarés",1130,"Apuiarés",NA,"","Distrito","District","",""
1131,33,"BRA","Brazil",6,"Ceará",626,"Apuiarés",1131,"Canafistula",NA,"","Distrito","District","",""
1132,33,"BRA","Brazil",6,"Ceará",626,"Apuiarés",1132,"Vila Soares",NA,"","Distrito","District","",""
1133,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1133,"Aquiraz",NA,"","Distrito","District","",""
1134,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1134,"Camara",NA,"","Distrito","District","",""
1135,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1135,"Caponga da Bernarda",NA,"","Distrito","District","",""
1136,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1136,"Jacauna",NA,"","Distrito","District","",""
1137,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1137,"João de Castro",NA,"","Distrito","District","",""
1138,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1138,"Justiniano de Serpa",NA,"","Distrito","District","",""
1139,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1139,"Patacas",NA,"","Distrito","District","",""
1140,33,"BRA","Brazil",6,"Ceará",627,"Aquiraz",1140,"Tapera",NA,"","Distrito","District","",""
1141,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1141,"Araçoiaba",NA,"","Distrito","District","",""
1142,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1142,"Ideal",NA,"","Distrito","District","",""
1143,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1143,"Jaguarão",NA,"","Distrito","District","",""
1144,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1144,"Jenipapeiro",NA,"","Distrito","District","",""
1145,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1145,"Lagoa de São João",NA,"","Distrito","District","",""
1146,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1146,"Milton Belo",NA,"","Distrito","District","",""
1147,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1147,"Pedra Branca",NA,"","Distrito","District","",""
1148,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1148,"Placido Martins",NA,"","Distrito","District","",""
1149,33,"BRA","Brazil",6,"Ceará",628,"Araçoiaba",1149,"Vazantes",NA,"","Distrito","District","",""
1150,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1150,"Aracati",NA,"","Distrito","District","",""
1151,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1151,"Barreira dos Vianas",NA,"","Distrito","District","",""
1152,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1152,"Cabreiro",NA,"","Distrito","District","",""
1153,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1153,"Corrego dos Fernandes",NA,"","Distrito","District","",""
1154,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1154,"Jirau",NA,"","Distrito","District","",""
1155,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1155,"Mata Fresca",NA,"","Distrito","District","",""
1156,33,"BRA","Brazil",6,"Ceará",629,"Aracati",1156,"Santa Tereza",NA,"","Distrito","District","",""
1157,33,"BRA","Brazil",6,"Ceará",630,"Ararendá",1157,"Ararendá",NA,"","Distrito","District","",""
1158,33,"BRA","Brazil",6,"Ceará",630,"Ararendá",1158,"Santo Antônio",NA,"","Distrito","District","",""
1159,33,"BRA","Brazil",6,"Ceará",631,"Araripe",1159,"Alagoinha",NA,"","Distrito","District","",""
1160,33,"BRA","Brazil",6,"Ceará",631,"Araripe",1160,"Araripe",NA,"","Distrito","District","",""
1161,33,"BRA","Brazil",6,"Ceará",631,"Araripe",1161,"Brejinho",NA,"","Distrito","District","",""
1162,33,"BRA","Brazil",6,"Ceará",631,"Araripe",1162,"Pajeu",NA,"","Distrito","District","",""
1163,33,"BRA","Brazil",6,"Ceará",631,"Araripe",1163,"Riacho Grande",NA,"","Distrito","District","",""
1164,33,"BRA","Brazil",6,"Ceará",632,"Aratuba",1164,"Aratuba",NA,"","Distrito","District","",""
1165,33,"BRA","Brazil",6,"Ceará",633,"Arneiroz",1165,"Arneiroz",NA,"","Distrito","District","",""
1166,33,"BRA","Brazil",6,"Ceará",634,"Assaré",1166,"Amaro",NA,"","Distrito","District","",""
1167,33,"BRA","Brazil",6,"Ceará",634,"Assaré",1167,"Aratama",NA,"","Distrito","District","",""
1168,33,"BRA","Brazil",6,"Ceará",634,"Assaré",1168,"Assaré",NA,"","Distrito","District","",""
1169,33,"BRA","Brazil",6,"Ceará",635,"Aurora",1169,"Aurora",NA,"","Distrito","District","",""
1170,33,"BRA","Brazil",6,"Ceará",635,"Aurora",1170,"Ingazeiras",NA,"","Distrito","District","",""
1171,33,"BRA","Brazil",6,"Ceará",635,"Aurora",1171,"Tipi",NA,"","Distrito","District","",""
1172,33,"BRA","Brazil",6,"Ceará",636,"Baixio",1172,"Baixio",NA,"","Distrito","District","",""
1173,33,"BRA","Brazil",6,"Ceará",637,"Banabuiú",1173,"Banabuiú",NA,"","Distrito","District","",""
1174,33,"BRA","Brazil",6,"Ceará",637,"Banabuiú",1174,"Laranjeiras",NA,"","Distrito","District","",""
1175,33,"BRA","Brazil",6,"Ceará",637,"Banabuiú",1175,"Pedras Brancas",NA,"","Distrito","District","",""
1176,33,"BRA","Brazil",6,"Ceará",637,"Banabuiú",1176,"Rinare",NA,"","Distrito","District","",""
1177,33,"BRA","Brazil",6,"Ceará",637,"Banabuiú",1177,"Sitia",NA,"","Distrito","District","",""
1178,33,"BRA","Brazil",6,"Ceará",638,"Barbalha",1178,"Arajara",NA,"","Distrito","District","",""
1179,33,"BRA","Brazil",6,"Ceará",638,"Barbalha",1179,"Barbalha",NA,"","Distrito","District","",""
1180,33,"BRA","Brazil",6,"Ceará",638,"Barbalha",1180,"Estrela",NA,"","Distrito","District","",""
1181,33,"BRA","Brazil",6,"Ceará",639,"Barreira",1181,"Barreira",NA,"","Distrito","District","",""
1182,33,"BRA","Brazil",6,"Ceará",639,"Barreira",1182,"Corrego",NA,"","Distrito","District","",""
1183,33,"BRA","Brazil",6,"Ceará",639,"Barreira",1183,"Lagoa do Barro",NA,"","Distrito","District","",""
1184,33,"BRA","Brazil",6,"Ceará",639,"Barreira",1184,"Lagoa Grande",NA,"","Distrito","District","",""
1185,33,"BRA","Brazil",6,"Ceará",640,"Barro",1185,"Barro",NA,"","Distrito","District","",""
1186,33,"BRA","Brazil",6,"Ceará",640,"Barro",1186,"Brejinho",NA,"","Distrito","District","",""
1187,33,"BRA","Brazil",6,"Ceará",640,"Barro",1187,"Cuncas",NA,"","Distrito","District","",""
1188,33,"BRA","Brazil",6,"Ceará",640,"Barro",1188,"Engenho Velho",NA,"","Distrito","District","",""
1189,33,"BRA","Brazil",6,"Ceará",640,"Barro",1189,"Iara",NA,"","Distrito","District","",""
1190,33,"BRA","Brazil",6,"Ceará",640,"Barro",1190,"Monte Alegre",NA,"","Distrito","District","",""
1191,33,"BRA","Brazil",6,"Ceará",640,"Barro",1191,"Santo Antônio",NA,"","Distrito","District","",""
1192,33,"BRA","Brazil",6,"Ceará",640,"Barro",1192,"Serrota",NA,"","Distrito","District","",""
1193,33,"BRA","Brazil",6,"Ceará",641,"Barroquinha",1193,"Araras",NA,"","Distrito","District","",""
1194,33,"BRA","Brazil",6,"Ceará",641,"Barroquinha",1194,"Barroquinha",NA,"","Distrito","District","",""
1195,33,"BRA","Brazil",6,"Ceará",641,"Barroquinha",1195,"Bitupita",NA,"","Distrito","District","",""
1196,33,"BRA","Brazil",6,"Ceará",642,"Baturité",1196,"Baturité",NA,"","Distrito","District","",""
1197,33,"BRA","Brazil",6,"Ceará",642,"Baturité",1197,"Boa Vista",NA,"","Distrito","District","",""
1198,33,"BRA","Brazil",6,"Ceará",642,"Baturité",1198,"São Sebastião",NA,"","Distrito","District","",""
1199,33,"BRA","Brazil",6,"Ceará",643,"Beberibe",1199,"Beberibe",NA,"","Distrito","District","",""
1200,33,"BRA","Brazil",6,"Ceará",643,"Beberibe",1200,"Itapeim",NA,"","Distrito","District","",""
1201,33,"BRA","Brazil",6,"Ceará",643,"Beberibe",1201,"Parajuru",NA,"","Distrito","District","",""
1202,33,"BRA","Brazil",6,"Ceará",643,"Beberibe",1202,"Paripueira",NA,"","Distrito","District","",""
